MSR_DT,STTN_NM,PM25,PM10,O3,CO,SO2,NO2,Month,Hour
2023-11-09 06:00:00,삼방동,18.0,35.0,0.002,0.42,0.0029,0.03,11.0,6.0
2023-05-12 05:00:00,삼방동,9.0,17.0,0.036,0.25,0.003,0.013,5.0,5.0
2023-07-12 12:00:00,삼방동,1.0,1.0,0.049,0.41,,0.007,7.0,12.0
2023-05-06 17:00:00,삼방동,1.0,1.0,0.052,0.27,0.002,0.005,5.0,17.0
2023-01-30 15:00:00,삼방동,,,,,,,1.0,15.0
2023-07-17 12:00:00,삼방동,,,,,,,7.0,12.0
2023-05-14 13:00:00,삼방동,19.0,27.0,0.073,0.29,0.002,0.008,5.0,13.0
2023-07-27 10:00:00,삼방동,32.0,31.0,0.015,0.38,0.0022,0.012,7.0,10.0
2023-11-09 08:00:00,삼방동,18.0,41.0,0.003,0.5,0.0025,0.031,11.0,8.0
2023-03-23 14:00:00,삼방동,5.0,7.0,0.038,0.4,0.002,0.009,3.0,14.0
2023-04-14 14:00:00,삼방동,26.0,77.0,0.009,0.49,0.003,0.054,4.0,14.0
2023-03-30 16:00:00,삼방동,30.0,83.0,0.081,0.37,0.003,0.018,3.0,16.0
2023-07-04 13:00:00,삼방동,6.0,13.0,0.05,0.37,,0.01,7.0,13.0
2023-10-05 16:00:00,삼방동,4.0,29.0,0.049,0.32,0.002,0.008,10.0,16.0
2023-02-11 22:00:00,삼방동,22.0,29.0,0.032,0.6,0.003,0.02,2.0,22.0
2023-07-08 21:00:00,삼방동,10.0,15.0,0.03,0.61,,0.022,7.0,21.0
2023-12-20 05:00:00,삼방동,13.0,31.0,0.0113,0.38,0.0028,0.0247,12.0,5.0
2023-01-25 11:00:00,삼방동,,,,,,,1.0,11.0
2023-09-13 10:00:00,삼방동,25.0,41.0,0.03,0.47,0.0011,0.016,9.0,10.0
2023-10-27 14:00:00,삼방동,22.0,55.0,0.059,0.49,0.0023,0.008,10.0,14.0
2023-02-10 06:00:00,삼방동,3.0,5.0,0.032,0.4,0.002,0.012,2.0,6.0
2023-07-22 16:00:00,삼방동,6.0,5.0,0.038,0.2,0.0014,0.005,7.0,16.0
2023-03-29 20:00:00,삼방동,53.0,121.0,0.078,0.51,0.003,0.018,3.0,20.0
2023-08-08 23:00:00,삼방동,9.0,11.0,0.014,0.37,0.0014,0.003,8.0,23.0
2023-09-27 23:00:00,삼방동,5.0,11.0,0.029,0.32,0.002,0.008,9.0,23.0
2023-12-03 11:00:00,삼방동,26.0,47.0,0.027,0.44,0.0026,0.0168,12.0,11.0
2023-10-20 03:00:00,삼방동,6.0,9.0,0.04,0.23,0.0016,0.008,10.0,3.0
2023-05-15 23:00:00,삼방동,22.0,41.0,0.075,0.25,0.002,0.011,5.0,23.0
2023-10-29 07:00:00,삼방동,11.0,27.0,0.015,0.53,0.0023,0.017,10.0,7.0
,삼방동,7.0,23.0,0.03,0.35,0.0017,0.016,,
2023-03-05 16:00:00,삼방동,10.0,21.0,0.056,0.3,0.003,0.008,3.0,16.0
2023-01-08 05:00:00,삼방동,34.0,62.0,0.031,0.4,0.003,0.007,1.0,5.0
2023-07-24 07:00:00,삼방동,3.0,3.0,,0.41,0.0013,0.009,7.0,7.0
2023-02-24 02:00:00,삼방동,37.0,41.0,0.042,0.5,0.003,0.013,2.0,2.0
2023-07-15 07:00:00,삼방동,3.0,7.0,0.023,0.42,,0.003,7.0,7.0
2023-02-27 02:00:00,삼방동,22.0,25.0,0.014,0.5,0.004,0.033,2.0,2.0
2023-09-24 02:00:00,삼방동,2.0,17.0,0.043,0.2,0.0012,0.004,9.0,2.0
,삼방동,66.0,92.0,0.033,0.6,0.005,0.018,,
2023-02-27 18:00:00,삼방동,15.0,19.0,0.054,0.4,0.003,0.02,2.0,18.0
2023-01-12 04:00:00,삼방동,18.0,34.0,0.009,0.5,0.003,0.028,1.0,4.0
2023-07-24 18:00:00,삼방동,3.0,7.0,0.018,0.31,0.0014,0.012,7.0,18.0
2023-03-20 09:00:00,삼방동,30.0,61.0,0.01,0.7,0.003,0.057,3.0,9.0
,삼방동,6.0,19.0,0.044,0.26,0.003,0.011,,
2023-09-11 10:00:00,삼방동,10.0,27.0,,0.31,0.0016,0.017,9.0,10.0
2023-04-28 19:00:00,삼방동,12.0,33.0,0.055,0.29,0.003,0.008,4.0,19.0
2023-01-23 23:00:00,삼방동,19.0,,0.032,0.4,0.002,0.011,1.0,23.0
2023-08-31 06:00:00,삼방동,11.0,23.0,0.01,0.45,0.0015,0.009,8.0,6.0
2023-03-07 02:00:00,삼방동,22.0,31.0,0.04,0.4,0.003,0.016,3.0,2.0
2023-04-15 13:00:00,삼방동,12.0,29.0,0.037,0.3,0.002,0.009,4.0,13.0
2023-04-20 23:00:00,삼방동,21.0,43.0,0.025,0.36,0.003,0.024,4.0,23.0
2023-12-17 12:00:00,삼방동,5.0,17.0,0.0337,0.3,0.0019,0.0071,12.0,12.0
2023-03-12 12:00:00,삼방동,17.0,27.0,0.045,0.4,0.002,0.011,3.0,12.0
2023-06-17 17:00:00,삼방동,11.0,31.0,0.077,0.29,0.0038,0.012,6.0,17.0
2023-07-18 05:00:00,삼방동,9.0,7.0,0.015,0.32,0.0015,0.004,7.0,5.0
2023-05-13 20:00:00,삼방동,9.0,17.0,0.046,0.26,0.002,0.008,5.0,20.0
2023-09-10 02:00:00,삼방동,4.0,7.0,,0.22,0.0013,0.005,9.0,2.0
2023-09-23 23:00:00,삼방동,3.0,15.0,0.04,0.2,0.0014,0.004,9.0,23.0
2023-07-01 07:00:00,삼방동,14.0,25.0,0.021,0.66,,0.013,7.0,7.0
2023-01-23 06:00:00,삼방동,19.0,,0.007,0.4,0.004,0.021,1.0,6.0
,삼방동,9.0,7.0,0.04,0.3,0.003,0.007,,
2023-08-28 01:00:00,삼방동,7.0,13.0,0.025,0.23,0.0012,0.003,8.0,1.0
2023-11-03 11:00:00,삼방동,16.0,35.0,0.034,0.32,0.0044,0.023,11.0,11.0
2023-03-03 16:00:00,삼방동,16.0,37.0,0.055,0.3,0.003,0.01,3.0,16.0
2023-01-03 18:00:00,삼방동,8.0,19.0,0.02,0.3,0.003,0.021,1.0,18.0
2023-05-09 19:00:00,삼방동,17.0,33.0,0.076,0.36,0.003,0.022,5.0,19.0
2023-12-16 07:00:00,삼방동,3.0,7.0,0.0233,0.43,0.002,0.0094,12.0,7.0
2023-09-27 19:00:00,삼방동,6.0,17.0,0.025,0.44,0.0022,0.015,9.0,19.0
,삼방동,8.0,19.0,0.041,0.22,0.002,0.007,,
2023-07-07 03:00:00,삼방동,19.0,31.0,0.052,0.47,,0.004,7.0,3.0
2023-01-15 19:00:00,삼방동,5.0,13.0,0.021,,0.003,0.006,1.0,19.0
2023-03-23 09:00:00,삼방동,,,0.019,0.4,0.002,0.023,3.0,9.0
,삼방동,13.0,29.0,0.016,0.5,0.003,0.035,,
2023-10-25 18:00:00,삼방동,13.0,31.0,0.044,0.35,0.0017,0.025,10.0,18.0
2023-04-24 15:00:00,삼방동,9.0,31.0,0.056,0.23,0.002,0.006,4.0,15.0
2023-12-30 16:00:00,삼방동,40.0,71.0,0.0367,0.47,0.0029,0.0221,12.0,16.0
2023-05-31 22:00:00,삼방동,8.0,15.0,0.037,0.49,0.0032,0.015,5.0,22.0
2023-05-04 19:00:00,삼방동,7.0,15.0,0.049,0.26,0.002,0.011,5.0,19.0
2023-09-13 09:00:00,삼방동,23.0,41.0,0.016,0.53,0.001,0.013,9.0,9.0
2023-08-08 13:00:00,삼방동,10.0,15.0,0.019,0.41,0.0015,0.004,8.0,13.0
2023-06-12 05:00:00,삼방동,0.0,3.0,0.018,0.21,0.0021,0.005,6.0,5.0
2023-10-20 09:00:00,삼방동,6.0,15.0,0.027,0.26,0.0016,0.012,10.0,9.0
2023-08-25 17:00:00,삼방동,13.0,19.0,0.04,0.4,0.002,0.012,8.0,17.0
2023-01-20 17:00:00,삼방동,10.0,,0.032,0.3,0.002,0.006,1.0,17.0
2023-02-12 03:00:00,삼방동,31.0,39.0,0.016,0.7,0.003,0.023,2.0,3.0
2023-11-30 02:00:00,삼방동,15.0,23.0,0.031,0.34,0.0019,0.0085,11.0,2.0
2023-05-06 18:00:00,삼방동,0.0,3.0,0.05,0.27,0.002,0.004,5.0,18.0
2023-06-27 20:00:00,삼방동,4.0,9.0,0.028,0.34,0.0025,0.006,6.0,20.0
2023-05-31 06:00:00,삼방동,4.0,15.0,0.047,0.39,0.0023,0.006,5.0,6.0
2023-10-10 22:00:00,삼방동,10.0,23.0,0.036,0.39,0.0034,0.009,10.0,22.0
2023-12-09 09:00:00,삼방동,11.0,51.0,0.0317,0.46,0.0023,0.0275,12.0,9.0
2023-02-06 05:00:00,삼방동,25.0,27.0,0.021,0.5,0.003,0.027,2.0,5.0
2023-01-14 12:00:00,삼방동,3.0,10.0,0.045,,0.003,0.004,1.0,12.0
2023-09-18 05:00:00,삼방동,2.0,9.0,0.022,0.25,0.002,0.007,9.0,5.0
2023-09-25 09:00:00,삼방동,5.0,25.0,0.029,0.22,0.0013,0.009,9.0,9.0
,삼방동,3.0,9.0,0.034,0.24,0.0017,0.006,,
2023-03-05 02:00:00,삼방동,14.0,27.0,0.045,0.4,0.003,0.012,3.0,2.0
2023-03-21 23:00:00,삼방동,,,0.041,0.4,0.002,0.012,3.0,23.0
2023-12-14 07:00:00,삼방동,12.0,21.0,0.0028,0.45,0.0029,0.0326,12.0,7.0
2023-10-20 23:00:00,삼방동,7.0,19.0,0.025,0.31,0.0016,0.012,10.0,23.0
2023-08-16 14:00:00,삼방동,9.0,27.0,0.023,0.47,0.002,0.009,8.0,14.0
2023-12-05 20:00:00,삼방동,22.0,43.0,0.0023,0.58,0.0026,0.0481,12.0,20.0
2023-01-31 11:00:00,삼방동,29.0,65.0,0.01,0.6,0.005,0.049,1.0,11.0
2023-08-14 13:00:00,삼방동,10.0,19.0,0.03,0.35,0.0016,0.005,8.0,13.0
2023-05-11 08:00:00,삼방동,25.0,53.0,0.024,0.49,0.003,0.026,5.0,8.0
2023-02-14 13:00:00,삼방동,18.0,17.0,0.044,0.4,0.003,0.007,2.0,13.0
2023-09-13 14:00:00,삼방동,11.0,15.0,0.052,0.31,0.001,0.008,9.0,14.0
2023-08-26 09:00:00,삼방동,17.0,27.0,0.016,0.41,0.0016,0.011,8.0,9.0
2023-03-17 04:00:00,삼방동,10.0,39.0,0.04,0.4,0.003,0.009,3.0,4.0
2023-11-18 19:00:00,삼방동,8.0,17.0,0.032,0.43,0.0018,0.014,11.0,19.0
2023-07-28 15:00:00,삼방동,,31.0,0.036,0.2,0.0027,0.006,7.0,15.0
2023-08-28 06:00:00,삼방동,8.0,17.0,0.023,0.23,0.0012,0.003,8.0,6.0
2023-02-22 06:00:00,삼방동,23.0,23.0,0.001,0.5,0.005,0.037,2.0,6.0
2023-02-04 18:00:00,삼방동,24.0,33.0,0.045,0.5,0.003,0.013,2.0,18.0
2023-04-03 01:00:00,삼방동,19.0,37.0,0.063,0.27,0.002,0.004,4.0,1.0
2023-08-20 12:00:00,삼방동,16.0,27.0,0.036,0.63,0.0023,0.005,8.0,12.0
2023-01-22 15:00:00,삼방동,11.0,,0.023,0.4,0.002,0.014,1.0,15.0
2023-11-12 21:00:00,삼방동,7.0,15.0,0.032,0.29,0.0018,0.009,11.0,21.0
2023-10-12 09:00:00,삼방동,12.0,35.0,0.01,0.43,0.0024,0.032,10.0,9.0
2023-11-26 17:00:00,삼방동,11.0,23.0,0.028,0.35,0.002,0.017,11.0,17.0
2023-08-12 05:00:00,삼방동,10.0,21.0,0.032,0.48,0.0012,0.005,8.0,5.0
2023-11-04 22:00:00,삼방동,18.0,29.0,0.015,0.45,0.0021,0.02,11.0,22.0
2023-12-20 07:00:00,삼방동,12.0,27.0,0.0133,0.43,0.0021,0.025,12.0,7.0
2023-05-26 01:00:00,삼방동,8.0,19.0,0.033,0.39,0.0023,0.013,5.0,1.0
2023-09-21 13:00:00,삼방동,5.0,13.0,0.041,0.3,0.0013,,9.0,13.0
2023-05-07 02:00:00,삼방동,15.0,25.0,0.053,0.28,0.002,0.003,5.0,2.0
2023-09-28 09:00:00,삼방동,4.0,17.0,0.029,0.29,0.0021,0.007,9.0,9.0
2023-11-23 06:00:00,삼방동,12.0,23.0,0.019,0.41,0.0022,0.026,11.0,6.0
2023-09-06 16:00:00,삼방동,9.0,21.0,,0.18,0.0014,0.004,9.0,16.0
2023-02-25 03:00:00,삼방동,21.0,25.0,0.039,0.4,0.004,0.011,2.0,3.0
2023-04-20 08:00:00,삼방동,30.0,57.0,0.007,0.62,0.003,0.034,4.0,8.0
2023-12-28 07:00:00,삼방동,31.0,57.0,0.0024,0.61,0.0085,0.0375,12.0,7.0
2023-04-24 05:00:00,삼방동,7.0,17.0,0.047,0.22,0.002,0.005,4.0,5.0
2023-04-23 11:00:00,삼방동,8.0,31.0,0.059,0.23,0.003,0.006,4.0,11.0
2023-10-07 06:00:00,삼방동,13.0,25.0,0.029,0.33,0.0022,0.011,10.0,6.0
2023-10-15 22:00:00,삼방동,11.0,15.0,0.038,0.38,0.0019,0.013,10.0,22.0
2023-11-16 15:00:00,삼방동,23.0,31.0,0.023,0.4,0.0024,0.029,11.0,15.0
2023-03-09 01:00:00,삼방동,8.0,17.0,0.038,0.3,0.002,0.014,3.0,1.0
2023-06-07 23:00:00,삼방동,,,,,,,6.0,23.0
2023-09-01 10:00:00,삼방동,7.0,7.0,0.01,0.34,0.0013,0.011,9.0,10.0
2023-02-25 20:00:00,삼방동,17.0,19.0,0.04,0.4,0.003,0.016,2.0,20.0
2023-10-14 09:00:00,삼방동,14.0,29.0,0.014,0.37,0.0022,0.028,10.0,9.0
2023-06-11 07:00:00,삼방동,20.0,25.0,0.032,0.35,0.0025,0.008,6.0,7.0
2023-09-09 14:00:00,삼방동,4.0,13.0,,0.23,0.0013,0.005,9.0,14.0
2023-03-07 19:00:00,삼방동,14.0,35.0,0.059,0.4,0.002,0.019,3.0,19.0
2023-09-26 20:00:00,삼방동,19.0,21.0,0.009,0.46,0.0023,0.023,9.0,20.0
2023-05-20 11:00:00,삼방동,12.0,27.0,0.045,0.18,0.002,0.012,5.0,11.0
2023-02-14 06:00:00,삼방동,16.0,17.0,0.027,0.5,0.003,0.016,2.0,6.0
2023-06-11 21:00:00,삼방동,4.0,11.0,0.033,0.24,0.0026,0.01,6.0,21.0
2023-08-19 04:00:00,삼방동,7.0,17.0,0.019,0.34,0.0015,0.005,8.0,4.0
2023-05-02 18:00:00,삼방동,11.0,33.0,0.061,0.29,0.003,0.017,5.0,18.0
2023-10-02 16:00:00,삼방동,5.0,11.0,0.047,0.28,0.0021,0.007,10.0,16.0
2023-02-14 16:00:00,삼방동,14.0,21.0,0.042,0.4,0.002,0.009,2.0,16.0
2023-05-04 17:00:00,삼방동,10.0,25.0,0.053,0.23,0.003,0.01,5.0,17.0
2023-04-12 13:00:00,삼방동,17.0,179.0,0.053,0.21,0.002,0.005,4.0,13.0
,삼방동,6.0,13.0,0.041,0.37,0.001,0.007,,
2023-08-02 10:00:00,삼방동,8.0,23.0,0.02,0.27,0.0024,0.012,8.0,10.0
